rw,num_jobs,cache_size,qd,metric,unit,value
randwrite,1,1536KB,88,iops,KIOPS,127.687001
randwrite,1,1536KB,96,iops,KIOPS,134.296110
randwrite,1,1536KB,104,iops,KIOPS,140.446827
randwrite,1,1536KB,112,iops,KIOPS,146.185154
randwrite,1,1536KB,120,iops,KIOPS,151.551138
randwrite,1,1536KB,128,iops,KIOPS,156.579805
randwrite,1,2048KB,1,iops,KIOPS,2.498126
randwrite,1,2048KB,2,iops,KIOPS,4.957580
randwrite,1,2048KB,4,iops,KIOPS,9.764002
randwrite,1,2048KB,8,iops,KIOPS,18.950191
randwrite,1,2048KB,16,iops,KIOPS,35.782710
randwrite,1,2048KB,24,iops,KIOPS,50.833562
randwrite,1,2048KB,32,iops,KIOPS,64.371272
randwrite,1,2048KB,40,iops,KIOPS,76.613008
randwrite,1,2048KB,48,iops,KIOPS,87.736294
randwrite,1,2048KB,56,iops,KIOPS,97.887659
randwrite,1,2048KB,64,iops,KIOPS,107.189114
randwrite,1,2048KB,72,iops,KIOPS,115.743074
randwrite,1,2048KB,80,iops,KIOPS,123.636142
randwrite,1,2048KB,88,iops,KIOPS,130.942040
randwrite,1,2048KB,96,iops,KIOPS,137.723924
randwrite,1,2048KB,104,iops,KIOPS,144.036205
randwrite,1,2048KB,112,iops,KIOPS,149.926018
randwrite,1,2048KB,120,iops,KIOPS,155.434393
randwrite,1,2048KB,128,iops,KIOPS,160.597215
randwrite,2,512KB,1,iops,KIOPS,4.608603
randwrite,2,512KB,2,iops,KIOPS,9.076180
randwrite,2,512KB,4,iops,KIOPS,17.613234
randwrite,2,512KB,8,iops,KIOPS,33.250297
randwrite,2,512KB,16,iops,KIOPS,59.785568
randwrite,2,512KB,24,iops,KIOPS,81.443204
randwrite,2,512KB,32,iops,KIOPS,99.446755
randwrite,2,512KB,40,iops,KIOPS,114.642391
randwrite,2,512KB,48,iops,KIOPS,127.633923
randwrite,2,512KB,56,iops,KIOPS,138.863748
randwrite,2,512KB,64,iops,KIOPS,148.663392
randwrite,2,512KB,72,iops,KIOPS,157.286191
randwrite,2,512KB,80,iops,KIOPS,164.929055
randwrite,2,512KB,88,iops,KIOPS,171.747345
randwrite,2,512KB,96,iops,KIOPS,177.865287
randwrite,2,512KB,104,iops,KIOPS,183.383395
randwrite,2,512KB,112,iops,KIOPS,188.383874
randwrite,2,512KB,120,iops,KIOPS,192.934608
randwrite,2,512KB,128,iops,KIOPS,197.092147
randwrite,2,1024KB,1,iops,KIOPS,4.719377
randwrite,2,1024KB,2,iops,KIOPS,9.294655
randwrite,2,1024KB,4,iops,KIOPS,18.038450
randwrite,2,1024KB,8,iops,KIOPS,34.057804
randwrite,2,1024KB,16,iops,KIOPS,61.255208
randwrite,2,1024KB,24,iops,KIOPS,83.469950
randwrite,2,1024KB,32,iops,KIOPS,101.952156
randwrite,2,1024KB,40,iops,KIOPS,117.566221
randwrite,2,1024KB,48,iops,KIOPS,130.928876
randwrite,2,1024KB,56,iops,KIOPS,142.491930
randwrite,2,1024KB,64,iops,KIOPS,152.593928
randwrite,2,1024KB,72,iops,KIOPS,161.493547
randwrite,2,1024KB,80,iops,KIOPS,169.391826
randwrite,2,1024KB,88,iops,KIOPS,176.447376
randwrite,2,1024KB,96,iops,KIOPS,182.787005
randwrite,2,1024KB,104,iops,KIOPS,188.513312
randwrite,2,1024KB,112,iops,KIOPS,193.710199
randwrite,2,1024KB,120,iops,KIOPS,198.446944
randwrite,2,1024KB,128,iops,KIOPS,202.781254
randwrite,2,1536KB,1,iops,KIOPS,4.835568
randwrite,2,1536KB,2,iops,KIOPS,9.523675
randwrite,2,1536KB,4,iops,KIOPS,18.483650
randwrite,2,1536KB,8,iops,KIOPS,34.901249
randwrite,2,1536KB,16,iops,KIOPS,62.783115
randwrite,2,1536KB,24,iops,KIOPS,85.567559
randwrite,2,1536KB,32,iops,KIOPS,104.533853
randwrite,2,1536KB,40,iops,KIOPS,120.566396
randwrite,2,1536KB,48,iops,KIOPS,134.296110
randwrite,2,1536KB,56,iops,KIOPS,146.185154
randwrite,2,1536KB,64,iops,KIOPS,156.579805
randwrite,2,1536KB,72,iops,KIOPS,165.744624
randwrite,2,1536KB,80,iops,KIOPS,173.885217
randwrite,2,1536KB,88,iops,KIOPS,181.163784
randwrite,2,1536KB,96,iops,KIOPS,187.710003
randwrite,2,1536KB,104,iops,KIOPS,193.628784
randwrite,2,1536KB,112,iops,KIOPS,199.005918
randwrite,2,1536KB,120,iops,KIOPS,203.912239
randwrite,2,1536KB,128,iops,KIOPS,208.406748
randwrite,2,2048KB,1,iops,KIOPS,4.957580
randwrite,2,2048KB,2,iops,KIOPS,9.764002
randwrite,2,2048KB,4,iops,KIOPS,18.950191
randwrite,2,2048KB,8,iops,KIOPS,35.782710
randwrite,2,2048KB,16,iops,KIOPS,64.371272
randwrite,2,2048KB,24,iops,KIOPS,87.736294
randwrite,2,2048KB,32,iops,KIOPS,107.189114
randwrite,2,2048KB,40,iops,KIOPS,123.636142
randwrite,2,2048KB,48,iops,KIOPS,137.723924
randwrite,2,2048KB,56,iops,KIOPS,149.926018
randwrite,2,2048KB,64,iops,KIOPS,160.597215
randwrite,2,2048KB,72,iops,KIOPS,170.008567
randwrite,2,2048KB,80,iops,KIOPS,178.370713
randwrite,2,2048KB,88,iops,KIOPS,185.849821
randwrite,2,2048KB,96,iops,KIOPS,192.578731
randwrite,2,2048KB,104,iops,KIOPS,198.664916
randwrite,2,2048KB,112,iops,KIOPS,204.196256
randwrite,2,2048KB,120,iops,KIOPS,209.245309
randwrite,2,2048KB,128,iops,KIOPS,213.872514
randwrite,4,512KB,1,iops,KIOPS,9.076180
randwrite,4,512KB,2,iops,KIOPS,17.613234
randwrite,4,512KB,4,iops,KIOPS,33.250297
randwrite,4,512KB,8,iops,KIOPS,59.785568
randwrite,4,512KB,16,iops,KIOPS,99.446755
randwrite,4,512KB,24,iops,KIOPS,127.633923
randwrite,4,512KB,32,iops,KIOPS,148.663392
randwrite,4,512KB,40,iops,KIOPS,164.929055
randwrite,4,512KB,48,iops,KIOPS,177.865287
randwrite,4,512KB,56,iops,KIOPS,188.383874
randwrite,4,512KB,64,iops,KIOPS,197.092147
randwrite,4,512KB,72,iops,KIOPS,204.410269
randwrite,4,512KB,80,iops,KIOPS,210.638192
randwrite,4,512KB,88,iops,KIOPS,215.995772
randwrite,4,512KB,96,iops,KIOPS,220.647836
randwrite,4,512KB,104,iops,KIOPS,224.720377
randwrite,4,512KB,112,iops,KIOPS,228.311346
randwrite,4,512KB,120,iops,KIOPS,231.498040
randwrite,4,512KB,128,iops,KIOPS,234.342260
randwrite,4,1024KB,1,iops,KIOPS,9.294655
randwrite,4,1024KB,2,iops,KIOPS,18.038450
randwrite,4,1024KB,4,iops,KIOPS,34.057804
randwrite,4,1024KB,8,iops,KIOPS,61.255208
randwrite,4,1024KB,16,iops,KIOPS,101.952156
randwrite,4,1024KB,24,iops,KIOPS,130.928876
randwrite,4,1024KB,32,iops,KIOPS,152.593928
randwrite,4,1024KB,40,iops,KIOPS,169.391826
randwrite,4,1024KB,48,iops,KIOPS,182.787005
randwrite,4,1024KB,56,iops,KIOPS,193.710199
randwrite,4,1024KB,64,iops,KIOPS,202.781254
randwrite,4,1024KB,72,iops,KIOPS,210.428923
randwrite,4,1024KB,80,iops,KIOPS,216.959238
randwrite,4,1024KB,88,iops,KIOPS,222.596492
randwrite,4,1024KB,96,iops,KIOPS,227.508819
randwrite,4,1024KB,104,iops,KIOPS,231.824738
randwrite,4,1024KB,112,iops,KIOPS,235.644174
randwrite,4,1024KB,120,iops,KIOPS,239.045992
randwrite,4,1024KB,128,iops,KIOPS,242.093267
randwrite,4,1536KB,1,iops,KIOPS,9.523675
randwrite,4,1536KB,2,iops,KIOPS,18.483650
randwrite,4,1536KB,4,iops,KIOPS,34.901249
randwrite,4,1536KB,8,iops,KIOPS,62.783115
randwrite,4,1536KB,16,iops,KIOPS,104.533853
randwrite,4,1536KB,24,iops,KIOPS,134.296110
randwrite,4,1536KB,32,iops,KIOPS,156.579805
randwrite,4,1536KB,40,iops,KIOPS,173.885217
randwrite,4,1536KB,48,iops,KIOPS,187.710003
randwrite,4,1536KB,56,iops,KIOPS,199.005918
randwrite,4,1536KB,64,iops,KIOPS,208.406748
randwrite,4,1536KB,72,iops,KIOPS,216.350851
randwrite,4,1536KB,80,iops,KIOPS,223.151084
randwrite,4,1536KB,88,iops,KIOPS,229.036717
randwrite,4,1536KB,96,iops,KIOPS,234.179599
randwrite,4,1536KB,104,iops,KIOPS,238.711074
randwrite,4,1536KB,112,iops,KIOPS,242.733251
randwrite,4,1536KB,120,iops,KIOPS,246.326709
randwrite,4,1536KB,128,iops,KIOPS,249.555889
randwrite,4,2048KB,1,iops,KIOPS,9.764002
randwrite,4,2048KB,2,iops,KIOPS,18.950191
randwrite,4,2048KB,4,iops,KIOPS,35.782710
randwrite,4,2048KB,8,iops,KIOPS,64.371272
randwrite,4,2048KB,16,iops,KIOPS,107.189114
randwrite,4,2048KB,24,iops,KIOPS,137.723924
randwrite,4,2048KB,32,iops,KIOPS,160.597215
randwrite,4,2048KB,40,iops,KIOPS,178.370713
randwrite,4,2048KB,48,iops,KIOPS,192.578731
randwrite,4,2048KB,56,iops,KIOPS,204.196256
randwrite,4,2048KB,64,iops,KIOPS,213.872514
randwrite,4,2048KB,72,iops,KIOPS,222.056529
randwrite,4,2048KB,80,iops,KIOPS,229.068763
randwrite,4,2048KB,88,iops,KIOPS,235.144053
randwrite,4,2048KB,96,iops,KIOPS,240.458416
randwrite,4,2048KB,104,iops,KIOPS,245.146381
randwrite,4,2048KB,112,iops,KIOPS,249.312528
randwrite,4,2048KB,120,iops,KIOPS,253.039388
randwrite,4,2048KB,128,iops,KIOPS,256.392957
randwrite,8,512KB,1,iops,KIOPS,17.613234
randwrite,8,512KB,2,iops,KIOPS,33.250297
randwrite,8,512KB,4,iops,KIOPS,59.785568
randwrite,8,512KB,8,iops,KIOPS,99.446755
randwrite,8,512KB,16,iops,KIOPS,148.663392
randwrite,8,512KB,24,iops,KIOPS,177.865287
randwrite,8,512KB,32,iops,KIOPS,197.092147
randwrite,8,512KB,40,iops,KIOPS,210.638192
randwrite,8,512KB,48,iops,KIOPS,220.647836
randwrite,8,512KB,56,iops,KIOPS,228.311346
randwrite,8,512KB,64,iops,KIOPS,234.342260
randwrite,8,512KB,72,iops,KIOPS,239.194142
randwrite,8,512KB,80,iops,KIOPS,243.168885
randwrite,8,512KB,88,iops,KIOPS,246.475015
randwrite,8,512KB,96,iops,KIOPS,249.261023
randwrite,8,512KB,104,iops,KIOPS,251.635373
randwrite,8,512KB,112,iops,KIOPS,253.679018
randwrite,8,512KB,120,iops,KIOPS,255.453515
randwrite,8,512KB,128,iops,KIOPS,257.006427
randwrite,8,1024KB,1,iops,KIOPS,18.038450
randwrite,8,1024KB,2,iops,KIOPS,34.057804
randwrite,8,1024KB,4,iops,KIOPS,61.255208
randwrite,8,1024KB,8,iops,KIOPS,101.952156
randwrite,8,1024KB,16,iops,KIOPS,152.593928
randwrite,8,1024KB,24,iops,KIOPS,182.787005
randwrite,8,1024KB,32,iops,KIOPS,202.781254
randwrite,8,1024KB,40,iops,KIOPS,216.959238
randwrite,8,1024KB,48,iops,KIOPS,227.508819
randwrite,8,1024KB,56,iops,KIOPS,235.644174
randwrite,8,1024KB,64,iops,KIOPS,242.093267
randwrite,8,1024KB,72,iops,KIOPS,247.319095
randwrite,8,1024KB,80,iops,KIOPS,251.630183
randwrite,8,1024KB,88,iops,KIOPS,255.240035
randwrite,8,1024KB,96,iops,KIOPS,258.301074
randwrite,8,1024KB,104,iops,KIOPS,260.925005
randwrite,8,1024KB,112,iops,KIOPS,263.195533
randwrite,8,1024KB,120,iops,KIOPS,265.176590
randwrite,8,1024KB,128,iops,KIOPS,266.917832
randwrite,8,1536KB,1,iops,KIOPS,18.483650
randwrite,8,1536KB,2,iops,KIOPS,34.901249
randwrite,8,1536KB,4,iops,KIOPS,62.783115
randwrite,8,1536KB,8,iops,KIOPS,104.533853
randwrite,8,1536KB,16,iops,KIOPS,156.579805
randwrite,8,1536KB,24,iops,KIOPS,187.710003
randwrite,8,1536KB,32,iops,KIOPS,208.406748
randwrite,8,1536KB,40,iops,KIOPS,223.151084
randwrite,8,1536KB,48,iops,KIOPS,234.179599
randwrite,8,1536KB,56,iops,KIOPS,242.733251
randwrite,8,1536KB,64,iops,KIOPS,249.555889
randwrite,8,1536KB,72,iops,KIOPS,255.120515
randwrite,8,1536KB,80,iops,KIOPS,259.742279
randwrite,8,1536KB,88,iops,KIOPS,263.639256
randwrite,8,1536KB,96,iops,KIOPS,266.967159
randwrite,8,1536KB,104,iops,KIOPS,269.840142
randwrite,8,1536KB,112,iops,KIOPS,272.343801
randwrite,8,1536KB,120,iops,KIOPS,274.543581
randwrite,8,1536KB,128,iops,KIOPS,276.490373
randwrite,8,2048KB,1,iops,KIOPS,18.950191
randwrite,8,2048KB,2,iops,KIOPS,35.782710
randwrite,8,2048KB,4,iops,KIOPS,64.371272
randwrite,8,2048KB,8,iops,KIOPS,107.189114
randwrite,8,2048KB,16,iops,KIOPS,160.597215
randwrite,8,2048KB,24,iops,KIOPS,192.578731
randwrite,8,2048KB,32,iops,KIOPS,213.872514
randwrite,8,2048KB,40,iops,KIOPS,229.068763
randwrite,8,2048KB,48,iops,KIOPS,240.458416
randwrite,8,2048KB,56,iops,KIOPS,249.312528
randwrite,8,2048KB,64,iops,KIOPS,256.392957
randwrite,8,2048KB,72,iops,KIOPS,262.184134
randwrite,8,2048KB,80,iops,KIOPS,267.008800
randwrite,8,2048KB,88,iops,KIOPS,271.090274
randwrite,8,2048KB,96,iops,KIOPS,274.587994
randwrite,8,2048KB,104,iops,KIOPS,277.618839
randwrite,8,2048KB,112,iops,KIOPS,280.270436
randwrite,8,2048KB,120,iops,KIOPS,282.609776
randwrite,8,2048KB,128,iops,KIOPS,284.688950
randwrite,16,512KB,1,iops,KIOPS,33.250297
randwrite,16,512KB,2,iops,KIOPS,59.785568
randwrite,16,512KB,4,iops,KIOPS,99.446755
randwrite,16,512KB,8,iops,KIOPS,148.663392
randwrite,16,512KB,16,iops,KIOPS,197.092147
randwrite,16,512KB,24,iops,KIOPS,220.647836
randwrite,16,512KB,32,iops,KIOPS,234.342260
randwrite,16,512KB,40,iops,KIOPS,243.168885
randwrite,16,512KB,48,iops,KIOPS,249.261023
randwrite,16,512KB,56,iops,KIOPS,253.679018
randwrite,16,512KB,64,iops,KIOPS,257.006427
randwrite,16,512KB,72,iops,KIOPS,259.588928
randwrite,16,512KB,80,iops,KIOPS,261.643089
randwrite,16,512KB,88,iops,KIOPS,263.310755
randwrite,16,512KB,96,iops,KIOPS,264.688268
randwrite,16,512KB,104,iops,KIOPS,265.843093
randwrite,16,512KB,112,iops,KIOPS,266.823720
randwrite,16,512KB,120,iops,KIOPS,267.665796
randwrite,16,512KB,128,iops,KIOPS,268.396046
randwrite,16,1024KB,1,iops,KIOPS,34.057804
randwrite,16,1024KB,2,iops,KIOPS,61.255208
randwrite,16,1024KB,4,iops,KIOPS,101.952156
randwrite,16,1024KB,8,iops,KIOPS,152.593928
randwrite,16,1024KB,16,iops,KIOPS,202.781254
randwrite,16,1024KB,24,iops,KIOPS,227.508819
randwrite,16,1024KB,32,iops,KIOPS,242.093267
randwrite,16,1024KB,40,iops,KIOPS,251.630183
randwrite,16,1024KB,48,iops,KIOPS,258.301074
randwrite,16,1024KB,56,iops,KIOPS,263.195533
randwrite,16,1024KB,64,iops,KIOPS,266.917832
randwrite,16,1024KB,72,iops,KIOPS,269.829484
randwrite,16,1024KB,80,iops,KIOPS,272.159534
randwrite,16,1024KB,88,iops,KIOPS,274.059771
randwrite,16,1024KB,96,iops,KIOPS,275.634495
randwrite,16,1024KB,104,iops,KIOPS,276.957540
randwrite,16,1024KB,112,iops,KIOPS,278.082510
randwrite,16,1024KB,120,iops,KIOPS,279.049159
randwrite,16,1024KB,128,iops,KIOPS,279.887531
randwrite,16,1536KB,1,iops,KIOPS,34.901249
randwrite,16,1536KB,2,iops,KIOPS,62.783115
randwrite,16,1536KB,4,iops,KIOPS,104.533853
randwrite,16,1536KB,8,iops,KIOPS,156.579805
randwrite,16,1536KB,16,iops,KIOPS,208.406748
randwrite,16,1536KB,24,iops,KIOPS,234.179599
randwrite,16,1536KB,32,iops,KIOPS,249.555889
randwrite,16,1536KB,40,iops,KIOPS,259.742279
randwrite,16,1536KB,48,iops,KIOPS,266.967159
randwrite,16,1536KB,56,iops,KIOPS,272.343801
randwrite,16,1536KB,64,iops,KIOPS,276.490373
randwrite,16,1536KB,72,iops,KIOPS,279.777655
randwrite,16,1536KB,80,iops,KIOPS,282.441542
randwrite,16,1536KB,88,iops,KIOPS,284.639265
randwrite,16,1536KB,96,iops,KIOPS,286.479642
randwrite,16,1536KB,104,iops,KIOPS,288.040370
randwrite,16,1536KB,112,iops,KIOPS,289.378385
randwrite,16,1536KB,120,iops,KIOPS,290.536355
randwrite,16,1536KB,128,iops,KIOPS,291.546864
randwrite,16,2048KB,1,iops,KIOPS,35.782710
randwrite,16,2048KB,2,iops,KIOPS,64.371272
randwrite,16,2048KB,4,iops,KIOPS,107.189114
randwrite,16,2048KB,8,iops,KIOPS,160.597215
randwrite,16,2048KB,16,iops,KIOPS,213.872514
randwrite,16,2048KB,24,iops,KIOPS,240.458416
randwrite,16,2048KB,32,iops,KIOPS,256.392957
randwrite,16,2048KB,40,iops,KIOPS,267.008800
randwrite,16,2048KB,48,iops,KIOPS,274.587994
randwrite,16,2048KB,56,iops,KIOPS,280.270436
randwrite,16,2048KB,64,iops,KIOPS,284.688950
randwrite,16,2048KB,72,iops,KIOPS,288.223026
randwrite,16,2048KB,80,iops,KIOPS,291.114055
randwrite,16,2048KB,88,iops,KIOPS,293.522910
randwrite,16,2048KB,96,iops,KIOPS,295.560933
randwrite,16,2048KB,104,iops,KIOPS,297.307635
randwrite,16,2048KB,112,iops,KIOPS,298.821313
randwrite,16,2048KB,120,iops,KIOPS,300.145682
randwrite,16,2048KB,128,iops,KIOPS,301.314166
randwrite,32,512KB,1,iops,KIOPS,59.785568
randwrite,32,512KB,2,iops,KIOPS,99.446755
randwrite,32,512KB,4,iops,KIOPS,148.663392
randwrite,32,512KB,8,iops,KIOPS,197.092147
randwrite,32,512KB,16,iops,KIOPS,234.342260
randwrite,32,512KB,24,iops,KIOPS,249.261023
randwrite,32,512KB,32,iops,KIOPS,257.006427
randwrite,32,512KB,40,iops,KIOPS,261.643089
randwrite,32,512KB,48,iops,KIOPS,264.688268
randwrite,32,512KB,56,iops,KIOPS,266.823720
randwrite,32,512KB,64,iops,KIOPS,268.396046
randwrite,32,512KB,72,iops,KIOPS,269.598052
randwrite,32,512KB,80,iops,KIOPS,270.544686
randwrite,32,512KB,88,iops,KIOPS,271.308348
randwrite,32,512KB,96,iops,KIOPS,271.936733
randwrite,32,512KB,104,iops,KIOPS,272.462449
randwrite,32,512KB,112,iops,KIOPS,272.908497
randwrite,32,512KB,120,iops,KIOPS,273.291543
randwrite,32,512KB,128,iops,KIOPS,273.623941
randwrite,32,1024KB,1,iops,KIOPS,61.255208
randwrite,32,1024KB,2,iops,KIOPS,101.952156
randwrite,32,1024KB,4,iops,KIOPS,152.593928
randwrite,32,1024KB,8,iops,KIOPS,202.781254
randwrite,32,1024KB,16,iops,KIOPS,242.093267
randwrite,32,1024KB,24,iops,KIOPS,258.301074
randwrite,32,1024KB,32,iops,KIOPS,266.917832
randwrite,32,1024KB,40,iops,KIOPS,272.159534
randwrite,32,1024KB,48,iops,KIOPS,275.634495
randwrite,32,1024KB,56,iops,KIOPS,278.082510
randwrite,32,1024KB,64,iops,KIOPS,279.887531
randwrite,32,1024KB,72,iops,KIOPS,281.266662
randwrite,32,1024KB,80,iops,KIOPS,282.350905
randwrite,32,1024KB,88,iops,KIOPS,283.223472
randwrite,32,1024KB,96,iops,KIOPS,283.939489
randwrite,32,1024KB,104,iops,KIOPS,284.536775
randwrite,32,1024KB,112,iops,KIOPS,285.042058
randwrite,32,1024KB,120,iops,KIOPS,285.474717
randwrite,32,1024KB,128,iops,KIOPS,285.849116
randwrite,32,1536KB,1,iops,KIOPS,62.783115
randwrite,32,1536KB,2,iops,KIOPS,104.533853
randwrite,32,1536KB,4,iops,KIOPS,156.579805
randwrite,32,1536KB,8,iops,KIOPS,208.406748
randwrite,32,1536KB,16,iops,KIOPS,249.555889
randwrite,32,1536KB,24,iops,KIOPS,266.967159
randwrite,32,1536KB,32,iops,KIOPS,276.490373
randwrite,32,1536KB,40,iops,KIOPS,282.441542
randwrite,32,1536KB,48,iops,KIOPS,286.479642
randwrite,32,1536KB,56,iops,KIOPS,289.378385
randwrite,32,1536KB,64,iops,KIOPS,291.546864
randwrite,32,1536KB,72,iops,KIOPS,293.221351
randwrite,32,1536KB,80,iops,KIOPS,294.547544
randwrite,32,1536KB,88,iops,KIOPS,295.619945
randwrite,32,1536KB,96,iops,KIOPS,296.502361
randwrite,32,1536KB,104,iops,KIOPS,297.239315
randwrite,32,1536KB,112,iops,KIOPS,297.862733
randwrite,32,1536KB,120,iops,KIOPS,298.396050
randwrite,32,1536KB,128,iops,KIOPS,298.856816
randwrite,32,2048KB,1,iops,KIOPS,64.371272
randwrite,32,2048KB,2,iops,KIOPS,107.189114
randwrite,32,2048KB,4,iops,KIOPS,160.597215
randwrite,32,2048KB,8,iops,KIOPS,213.872514
randwrite,32,2048KB,16,iops,KIOPS,256.392957
randwrite,32,2048KB,24,iops,KIOPS,274.587994
randwrite,32,2048KB,32,iops,KIOPS,284.688950
randwrite,32,2048KB,40,iops,KIOPS,291.114055
randwrite,32,2048KB,48,iops,KIOPS,295.560933
randwrite,32,2048KB,56,iops,KIOPS,298.821313
randwrite,32,2048KB,64,iops,KIOPS,301.314166
randwrite,32,2048KB,72,iops,KIOPS,303.281974
randwrite,32,2048KB,80,iops,KIOPS,304.874811
randwrite,32,2048KB,88,iops,KIOPS,306.190530
randwrite,32,2048KB,96,iops,KIOPS,307.295664
randwrite,32,2048KB,104,iops,KIOPS,308.237022
randwrite,32,2048KB,112,iops,KIOPS,309.048500
randwrite,32,2048KB,120,iops,KIOPS,309.755243
randwrite,32,2048KB,128,iops,KIOPS,310.376297
randwrite,64,512KB,1,iops,KIOPS,99.446755
randwrite,64,512KB,2,iops,KIOPS,148.663392
randwrite,64,512KB,4,iops,KIOPS,197.092147
randwrite,64,512KB,8,iops,KIOPS,234.342260
randwrite,64,512KB,16,iops,KIOPS,257.006427
randwrite,64,512KB,24,iops,KIOPS,264.688268
randwrite,64,512KB,32,iops,KIOPS,268.396046
randwrite,64,512KB,40,iops,KIOPS,270.544686
randwrite,64,512KB,48,iops,KIOPS,271.936733
randwrite,64,512KB,56,iops,KIOPS,272.908497
randwrite,64,512KB,64,iops,KIOPS,273.623941
randwrite,64,512KB,72,iops,KIOPS,274.172026
randwrite,64,512KB,80,iops,KIOPS,274.605012
randwrite,64,512KB,88,iops,KIOPS,274.955542
randwrite,64,512KB,96,iops,KIOPS,275.245027
randwrite,64,512KB,104,iops,KIOPS,275.488081
randwrite,64,512KB,112,iops,KIOPS,275.695010
randwrite,64,512KB,120,iops,KIOPS,275.873289
randwrite,64,512KB,128,iops,KIOPS,276.028468
randwrite,64,1024KB,1,iops,KIOPS,101.952156
randwrite,64,1024KB,2,iops,KIOPS,152.593928
randwrite,64,1024KB,4,iops,KIOPS,202.781254
randwrite,64,1024KB,8,iops,KIOPS,242.093267
randwrite,64,1024KB,16,iops,KIOPS,266.917832
randwrite,64,1024KB,24,iops,KIOPS,275.634495
randwrite,64,1024KB,32,iops,KIOPS,279.887531
randwrite,64,1024KB,40,iops,KIOPS,282.350905
randwrite,64,1024KB,48,iops,KIOPS,283.939489
randwrite,64,1024KB,56,iops,KIOPS,285.042058
randwrite,64,1024KB,64,iops,KIOPS,285.849116
randwrite,64,1024KB,72,iops,KIOPS,286.464056
randwrite,64,1024KB,80,iops,KIOPS,286.947487
randwrite,64,1024KB,88,iops,KIOPS,287.337147
randwrite,64,1024KB,96,iops,KIOPS,287.657694
randwrite,64,1024KB,104,iops,KIOPS,287.925891
randwrite,64,1024KB,112,iops,KIOPS,288.153515
randwrite,64,1024KB,120,iops,KIOPS,288.349074
randwrite,64,1024KB,128,iops,KIOPS,288.518866
randwrite,64,1536KB,1,iops,KIOPS,104.533853
randwrite,64,1536KB,2,iops,KIOPS,156.579805
randwrite,64,1536KB,4,iops,KIOPS,208.406748
randwrite,64,1536KB,8,iops,KIOPS,249.555889
randwrite,64,1536KB,16,iops,KIOPS,276.490373
randwrite,64,1536KB,24,iops,KIOPS,286.479642
randwrite,64,1536KB,32,iops,KIOPS,291.546864
randwrite,64,1536KB,40,iops,KIOPS,294.547544
randwrite,64,1536KB,48,iops,KIOPS,296.502361
randwrite,64,1536KB,56,iops,KIOPS,297.862733
randwrite,64,1536KB,64,iops,KIOPS,298.856816
randwrite,64,1536KB,72,iops,KIOPS,299.611172
randwrite,64,1536KB,80,iops,KIOPS,300.201069
randwrite,64,1536KB,88,iops,KIOPS,300.673777
randwrite,64,1536KB,96,iops,KIOPS,301.060328
randwrite,64,1536KB,104,iops,KIOPS,301.381854
randwrite,64,1536KB,112,iops,KIOPS,301.653199
randwrite,64,1536KB,120,iops,KIOPS,301.885069
randwrite,64,1536KB,128,iops,KIOPS,302.085364
randwrite,64,2048KB,1,iops,KIOPS,107.189114
randwrite,64,2048KB,2,iops,KIOPS,160.597215
randwrite,64,2048KB,4,iops,KIOPS,213.872514
randwrite,64,2048KB,8,iops,KIOPS,256.392957
randwrite,64,2048KB,16,iops,KIOPS,284.688950
randwrite,64,2048KB,24,iops,KIOPS,295.560933
randwrite,64,2048KB,32,iops,KIOPS,301.314166
randwrite,64,2048KB,40,iops,KIOPS,304.874811
randwrite,64,2048KB,48,iops,KIOPS,307.295664
randwrite,64,2048KB,56,iops,KIOPS,309.048500
randwrite,64,2048KB,64,iops,KIOPS,310.376297
randwrite,64,2048KB,72,iops,KIOPS,311.416937
randwrite,64,2048KB,80,iops,KIOPS,312.254483
randwrite,64,2048KB,88,iops,KIOPS,312.943104
randwrite,64,2048KB,96,iops,KIOPS,313.519278
randwrite,64,2048KB,104,iops,KIOPS,314.008468
randwrite,64,2048KB,112,iops,KIOPS,314.428989
randwrite,64,2048KB,120,iops,KIOPS,314.794352
randwrite,64,2048KB,128,iops,KIOPS,315.114742
