rw,num_jobs,cache_size,qd,metric,unit,value
randwrite,16,1024KB,24,iops,KIOPS,12.600000
randwrite,16,1024KB,40,iops,KIOPS,14.100000
randwrite,16,1024KB,56,iops,KIOPS,13.800000
randwrite,16,1024KB,72,iops,KIOPS,16.200000
randwrite,16,1024KB,88,iops,KIOPS,15.900000
randwrite,16,1024KB,96,iops,KIOPS,14.500000
randwrite,16,1024KB,112,iops,KIOPS,15.400000
randwrite,16,1536KB,1,iops,KIOPS,7.464000
randwrite,16,1536KB,2,iops,KIOPS,8.697000
randwrite,16,1536KB,4,iops,KIOPS,9.812000
randwrite,16,1536KB,8,iops,KIOPS,11.100000
randwrite,16,1536KB,16,iops,KIOPS,11.700000
randwrite,16,1536KB,24,iops,KIOPS,13.800000
randwrite,16,1536KB,40,iops,KIOPS,15.700000
randwrite,16,1536KB,56,iops,KIOPS,15.300000
randwrite,16,1536KB,72,iops,KIOPS,13.700000
randwrite,16,1536KB,88,iops,KIOPS,16.700000
randwrite,16,1536KB,96,iops,KIOPS,14.800000
randwrite,16,1536KB,112,iops,KIOPS,15.500000
randwrite,16,1536KB,128,iops,KIOPS,15.300000
randwrite,16,2048KB,1,iops,KIOPS,16.600000
randwrite,16,2048KB,2,iops,KIOPS,23.200000
randwrite,16,2048KB,4,iops,KIOPS,32.300000
randwrite,16,2048KB,8,iops,KIOPS,40.000000
randwrite,16,2048KB,16,iops,KIOPS,44.900000
randwrite,16,2048KB,24,iops,KIOPS,45.600000
randwrite,16,2048KB,40,iops,KIOPS,46.000000
randwrite,16,2048KB,56,iops,KIOPS,45.300000
randwrite,16,2048KB,72,iops,KIOPS,44.800000
randwrite,16,2048KB,88,iops,KIOPS,43.300000
randwrite,16,2048KB,96,iops,KIOPS,42.600000
randwrite,16,2048KB,112,iops,KIOPS,41.700000
randwrite,16,2048KB,128,iops,KIOPS,41.000000
randwrite,64,512KB,1,iops,KIOPS,7.567000
randwrite,64,512KB,2,iops,KIOPS,8.970000
randwrite,64,512KB,4,iops,KIOPS,13.500000
randwrite,64,512KB,8,iops,KIOPS,13.600000
randwrite,64,512KB,16,iops,KIOPS,14.300000
randwrite,64,512KB,24,iops,KIOPS,15.300000
randwrite,64,512KB,40,iops,KIOPS,15.700000
randwrite,64,512KB,72,iops,KIOPS,15.400000
randwrite,64,512KB,88,iops,KIOPS,15.300000
randwrite,64,512KB,96,iops,KIOPS,14.800000
randwrite,64,512KB,112,iops,KIOPS,14.900000
randwrite,64,512KB,128,iops,KIOPS,15.400000
randwrite,64,1024KB,1,iops,KIOPS,7.881000
randwrite,64,1024KB,2,iops,KIOPS,10.700000
randwrite,64,1024KB,4,iops,KIOPS,13.000000
randwrite,64,1024KB,8,iops,KIOPS,13.600000
randwrite,64,1024KB,16,iops,KIOPS,14.600000
randwrite,64,1024KB,88,iops,KIOPS,16.900000
randwrite,64,1024KB,96,iops,KIOPS,16.200000
randwrite,64,1024KB,112,iops,KIOPS,15.800000
randwrite,64,1024KB,128,iops,KIOPS,15.400000
randwrite,64,1536KB,1,iops,KIOPS,9.574000
randwrite,64,1536KB,2,iops,KIOPS,10.900000
randwrite,64,1536KB,4,iops,KIOPS,9.807000
randwrite,64,1536KB,8,iops,KIOPS,10.200000
randwrite,64,1536KB,16,iops,KIOPS,10.700000
randwrite,64,1536KB,24,iops,KIOPS,10.800000
randwrite,64,1536KB,40,iops,KIOPS,9.809000
randwrite,64,1536KB,56,iops,KIOPS,8.759000
randwrite,64,1536KB,72,iops,KIOPS,8.071000
randwrite,64,1536KB,88,iops,KIOPS,7.539000
randwrite,64,1536KB,96,iops,KIOPS,7.060000
randwrite,64,1536KB,112,iops,KIOPS,6.489000
randwrite,64,1536KB,128,iops,KIOPS,6.070000
randwrite,64,2048KB,1,iops,KIOPS,26.300000
randwrite,64,2048KB,2,iops,KIOPS,31.900000
randwrite,64,2048KB,4,iops,KIOPS,34.400000
randwrite,64,2048KB,8,iops,KIOPS,35.700000
randwrite,64,2048KB,16,iops,KIOPS,35.600000
randwrite,64,2048KB,24,iops,KIOPS,35.300000
randwrite,64,2048KB,40,iops,KIOPS,34.900000
randwrite,64,2048KB,56,iops,KIOPS,35.900000
randwrite,64,2048KB,72,iops,KIOPS,35.500000
randwrite,64,2048KB,88,iops,KIOPS,36.900000
randwrite,64,2048KB,96,iops,KIOPS,34.900000
randwrite,64,2048KB,112,iops,KIOPS,33.200000
randwrite,64,2048KB,128,iops,KIOPS,31.800000
